"counter","timestamp","perfusion_index","heart_rate","hr_quality","energy_expenditure","ee_quality","local_temperature","steps_per_minute","blood_pulse_wave","barometer_temperature","heart_rate_variability","hrv_quality","object_temperature","motion_activity","respiration_rate","rr_quality","activity_classification","ac_quality","gsr_electrode","SpO2","SpO2_quality","barometer_pressure"
"439686","1542397162","0","113","51","103.021","100","28.53","0","0","27.38","22","53","29.66","1.17647","17","43","9","80","16.6917","0","0","1012.2"
"439687","1542397163","0","113","51","103.021","100","28.53","0","0","27.5","22","53","29.63","1.96078","17","43","9","80","16.5607","0","0","1012.4"
"439688","1542397164","0","113","51","103.021","100","28.53","0","0","27.5","22","53","29.66","3.92157","17","43","9","80","16.5607","0","0","1012.4"
"439689","1542397165","0","112","51","103.021","100","28.56","0","0","27.44","22","53","29.78","1.96078","17","43","9","81","15.5157","0","0","1012.1"
"439690","1542397166","0","112","51","103.021","100","28.56","0","0","27.44","22","53","29.88","1.96078","15","43","9","81","16.0217","0","0","1012.2"
"439691","1542397167","0","111","51","103.021","100","28.56","0","0","27.44","22","53","29.84","1.96078","15","43","9","81","16.0217","0","0","1012.3"
"439692","1542397168","0","111","51","103.021","100","28.56","0","0","27.63","22","53","29.81","2.35294","14","43","9","82","16.6917","0","0","1012.7"
"439693","1542397169","0","111","51","95.823","100","28.56","0","0","27.5","22","53","29.75","1.56863","14","43","9","82","16.14","0","0","1012.2"
"439694","1542397170","0","111","51","90.4282","100","28.56","0","0","27.5","22","53","29.75","1.56863","14","43","9","82","16.14","0","0","1012.3"
"439695","1542397171","0","111","51","90.4282","100","28.56","0","0","27.56","21","53","29.75","1.17647","14","43","9","83","15.623","0","0","1012.5"
"439696","1542397172","0","111","51","90.4282","100","28.56","0","0","27.38","21","53","29.75","0.784314","14","43","9","83","15.623","0","0","1012"
"439697","1542397173","0","111","51","89.1276","100","28.56","0","0","27.5","21","53","29.75","1.17647","14","43","9","83","16.6917","0","0","1012.2"
"439698","1542397174","0","111","51","89.1276","100","28.59","0","0","27.31","21","53","29.94","1.17647","14","43","9","83","16.14","0","0","1011.9"
"439699","1542397175","0","111","51","87.8457","100","28.59","0","0","27.5","20","53","29.91","1.17647","14","43","9","84","15.0397","0","0","1012.3"
"439700","1542397176","0","110","51","87.8457","100","28.59","0","0","27.44","20","53","29.88","1.17647","14","43","9","84","15.623","0","0","1012.3"
"439701","1542397177","0","110","51","87.8457","100","28.59","0","0","27.44","20","53","29.81","0.784314","14","43","9","84","16.14","0","0","1012.2"
"439702","1542397178","0","110","51","87.8457","100","28.59","0","0","27.44","20","53","29.81","1.17647","14","43","9","84","16.14","0","0","1012.3"
"439703","1542397179","0","109","51","87.8457","100","28.59","0","0","27.44","20","53","29.78","1.17647","12","43","9","85","16.14","0","0","1012"
"439704","1542397180","0","109","51","87.8457","100","28.59","0","0","27.63","20","53","29.75","1.17647","13","43","9","85","15.1377","0","0","1012.5"
"439705","1542397181","0","109","51","87.8457","100","28.59","0","0","27.5","20","53","29.75","0.784314","13","43","9","85","15.623","0","0","1012.1"
"439706","1542397182","0","109","51","87.8457","100","28.59","0","0","27.44","20","53","29.72","1.17647","13","43","9","85","15.623","0","0","1012.1"
"439707","1542397183","0","109","51","87.8457","100","28.59","0","0","27.5","20","53","29.72","1.96078","13","43","9","86","16.14","0","0","1012"
"439708","1542397184","0","109","51","87.8457","100","28.63","0","0","27.63","20","53","29.88","1.96078","13","43","9","86","16.242","0","0","1012.5"
"439709","1542397185","0","109","51","86.5823","100","28.63","0","0","27.56","20","53","29.84","3.13725","13","43","9","86","15.623","0","0","1012.3"
"439710","1542397186","0","109","51","86.5823","100","28.63","0","0","27.38","20","53","29.81","3.13725","12","43","9","86","15.7157","0","0","1011.9"
"439711","1542397187","0","109","51","85.337","100","28.63","0","0","27.69","20","53","29.78","4.70588","12","43","9","87","15.7157","0","0","1012.7"
"439712","1542397188","0","109","51","85.337","100","28.63","0","0","27.38","20","53","29.78","2.7451","12","43","9","87","16.242","0","0","1011.9"
"439713","1542397189","0","110","51","85.337","100","28.63","0","0","27.44","19","53","29.78","3.52941","12","43","9","87","16.14","0","0","1011.9"
"439714","1542397190","0","110","51","85.337","100","28.63","0","0","27.56","19","53","29.75","3.13725","12","43","9","87","15.623","0","0","1012.5"
"439715","1542397191","0","111","51","85.337","100","28.63","0","0","27.56","19","53","29.78","2.7451","12","43","9","88","15.1377","0","0","1012.4"
"439716","1542397192","0","111","51","85.337","100","28.66","0","0","27.56","19","53","29.91","1.96078","12","43","9","88","16.14","0","0","1012.2"
"439717","1542397193","0","112","51","85.337","100","28.66","0","0","27.44","18","53","29.97","3.13725","12","43","9","88","16.14","0","0","1011.9"
"439718","1542397194","0","112","51","85.337","100","28.66","0","0","27.63","18","53","29.91","2.7451","12","43","9","88","16.14","0","0","1012.4"
"439719","1542397195","0","112","51","85.337","100","28.66","0","0","27.69","18","53","29.88","1.96078","12","43","9","88","15.623","0","0","1012.5"
"439720","1542397196","0","112","51","85.337","100","28.66","0","0","27.5","18","53","29.84","1.17647","12","43","9","89","15.1377","0","0","1012"
"439721","1542397197","0","112","51","85.337","100","28.66","0","0","27.63","18","53","29.81","1.17647","12","43","9","89","15.623","0","0","1012.4"
"439722","1542397198","0","112","51","85.337","100","28.66","0","0","27.56","18","53","29.81","1.56863","12","43","9","89","16.242","0","0","1012.1"
"439723","1542397199","0","112","51","86.5823","100","28.66","0","0","27.63","18","53","29.78","3.13725","11","43","9","89","16.242","0","0","1012.4"
"439724","1542397200","0","112","51","86.5823","100","28.66","0","0","27.63","18","53","29.78","7.05882","11","43","9","89","15.623","0","0","1012.3"
"439725","1542397201","0","112","51","87.8457","100","28.69","0","0","27.56","18","53","29.91","2.35294","11","43","9","89","15.2217","0","0","1012.2"
"439726","1542397202","0","111","51","87.8457","100","28.69","0","0","27.63","18","53","30.03","1.17647","11","43","9","90","16.14","0","0","1012.3"
"439727","1542397203","0","111","51","87.8457","100","28.69","0","0","27.56","18","53","29.94","1.17647","11","43","9","90","16.242","0","0","1012.2"
"439728","1542397204","0","112","51","87.8457","100","28.69","0","0","27.63","18","53","29.91","1.17647","11","43","9","90","16.242","0","0","1012.4"
"439729","1542397205","0","112","51","89.1276","100","28.69","0","0","27.5","18","53","29.88","0.784314","11","43","9","90","15.7157","0","0","1011.8"
"439730","1542397206","0","112","51","89.1276","100","28.69","0","0","27.56","18","53","29.84","1.17647","11","43","9","90","15.1377","0","0","1012.2"
"439731","1542397207","0","112","51","89.1276","100","28.69","0","0","27.56","18","53","29.84","1.17647","11","43","9","90","15.623","0","0","1012"
"439732","1542397208","0","111","51","89.1276","100","28.69","0","0","27.75","18","53","29.84","1.17647","11","43","9","91","16.242","0","0","1012.5"
"439733","1542397209","0","111","51","89.1276","100","28.69","0","0","27.63","18","53","29.84","1.56863","11","43","9","91","15.7157","0","0","1012.3"
"439734","1542397210","0","110","51","89.1276","100","28.72","0","0","27.63","18","53","30","1.17647","11","43","9","91","15.1377","0","0","1012.2"
"439735","1542397211","0","110","51","89.1276","100","28.72","0","0","27.75","18","53","30.06","1.17647","12","43","9","91","15.2217","0","0","1012.6"
"439736","1542397212","0","109","51","89.1276","100","28.72","0","0","27.63","18","53","30.03","0.784314","12","43","9","91","15.623","0","0","1012.1"
"439737","1542397213","0","109","51","89.1276","100","28.72","0","0","27.63","18","53","30","0.784314","12","43","9","91","16.14","0","0","1012.1"
"439738","1542397214","0","109","51","87.8457","100","28.72","0","0","27.63","17","53","29.94","0.784314","12","43","9","92","15.7157","0","0","1012.1"
"439739","1542397215","0","109","51","87.8457","100","28.72","0","0","27.69","17","53","29.91","0.784314","12","43","9","90","15.1377","0","0","1012.2"
"439740","1542397216","0","109","51","87.8457","100","28.72","0","0","27.5","17","53","29.88","0.784314","12","43","9","88","14.7577","0","0","1011.8"
"439741","1542397217","0","121","59","87.8457","100","28.72","0","0","27.56","17","53","29.88","0.784314","12","43","9","87","15.2217","0","0","1012"
"439742","1542397218","0","120","62","87.8457","100","28.72","0","0","27.63","17","53","29.88","0.784314","12","43","9","86","16.242","0","0","1012.2"
"439743","1542397219","0","119","72","87.8457","100","28.72","0","0","27.56","17","53","29.88","0.784314","12","44","9","84","15.7157","0","0","1012.1"
"439744","1542397220","0.04","115","58","87.8457","100","28.75","0","1.32","27.69","17","53","30.06","1.17647","12","44","9","83","15.2217","0","0","1012.5"
"439745","1542397221","0.04","117","60","87.8457","100","28.75","0","1.32","27.63","17","53","30.03","0.784314","12","44","9","81","15.2217","0","0","1012"
"439746","1542397222","0.04","120","60","87.8457","100","28.75","0","1.32","27.75","17","53","30","1.17647","12","44","9","80","15.7927","0","0","1012.4"
"439747","1542397223","0.04","118","59","87.8457","100","28.75","0","1.14","27.56","17","53","30","0.784314","12","44","9","79","15.7927","0","0","1011.7"
"439748","1542397224","0.04","118","59","89.1276","100","28.75","0","1.14","27.75","17","53","29.97","0.784314","11","44","9","77","15.7927","0","0","1012.3"
"439749","1542397225","0.04","118","59","89.1276","100","28.75","0","1.14","27.56","16","53","29.97","0.784314","11","44","9","76","15.2917","0","0","1011.9"
"439750","1542397226","0.04","118","59","90.4282","100","28.75","0","1.14","27.63","16","53","29.97","0.784314","11","44","9","75","15.2217","0","0","1012"
"439751","1542397227","0.04","118","59","95.823","100","28.75","0","1.14","27.75","16","53","29.91","0.784314","11","44","9","74","15.2217","0","0","1012.4"
"439752","1542397228","0.04","118","59","97.2213","100","28.75","0","1.14","27.75","16","53","29.91","1.17647","11","44","9","72","15.7927","0","0","1012.5"
"439753","1542397229","0.04","120","62","97.2213","100","28.78","0","1.32","27.69","16","53","30.09","0.784314","11","44","9","71","15.7927","0","0","1012.2"
"439754","1542397230","0.04","119","67","97.2213","100","28.78","0","1.18","27.63","16","53","30.09","0.784314","11","44","9","70","15.2917","0","0","1011.9"
"439755","1542397231","0.04","120","67","97.2213","100","28.78","0","1.18","27.75","16","53","30.03","0.784314","11","44","9","69","15.2217","0","0","1012.2"
"439756","1542397232","0.04","120","67","97.2213","100","28.78","0","1.18","27.63","16","53","29.97","0.784314","11","44","9","68","15.2917","0","0","1012"
"439757","1542397233","0.04","120","67","97.2213","100","28.78","0","1.18","27.88","16","53","29.97","0.784314","11","44","9","66","15.7927","0","0","1012.6"
"439758","1542397234","0.04","120","67","98.6399","100","28.78","0","1.18","27.69","16","53","29.97","2.35294","11","44","9","65","15.8533","0","0","1012.1"
"439759","1542397235","0.04","120","67","100.079","100","28.78","0","1.18","27.75","16","53","29.97","0.784314","11","44","9","64","15.2917","0","0","1012.4"
"439760","1542397236","0.04","120","67","100.079","100","28.78","0","1.18","27.75","16","53","29.97","1.17647","11","44","9","63","15.2217","0","0","1012.3"
"439761","1542397237","0.04","120","67","100.079","100","28.78","0","1.18","27.81","16","53","29.94","0.784314","11","44","9","62","15.2917","0","0","1012.4"
"439762","1542397238","0.04","120","67","100.079","100","28.78","0","1.14","27.69","16","53","29.97","0.784314","11","44","9","61","15.8533","0","0","1012.1"
"439763","1542397239","0.04","120","67","100.079","100","28.81","0","1.14","27.75","16","53","30.16","1.17647","11","44","9","60","15.7927","0","0","1012.1"
"439764","1542397240","0.04","120","67","101.54","100","28.81","0","1.14","27.69","16","53","30.16","0.784314","11","44","9","59","14.7577","0","0","1011.9"
"439765","1542397241","0","120","67","101.54","100","28.81","0","0","27.63","16","53","30.09","0.784314","11","85","9","58","14.8713","0","0","1011.8"
"439766","1542397242","0","120","67","101.54","100","28.81","0","0","27.81","16","53","30.06","1.17647","11","85","9","57","15.2917","0","0","1012.4"
"439767","1542397243","0","120","67","101.54","100","28.81","0","0","27.63","17","53","30.03","0.784314","11","83","9","56","15.2917","0","0","1011.8"
"439768","1542397244","0","120","67","101.54","100","28.81","0","0","27.63","16","53","30","0.784314","11","83","9","55","15.7927","0","0","1011.8"
"439769","1542397245","0","120","67","101.54","100","28.81","0","0","27.69","16","53","30","0.784314","12","68","9","54","14.7577","0","0","1011.9"
"439770","1542397246","0","120","67","101.54","100","28.81","0","0","27.75","16","53","30.03","0.784314","13","48","9","53","14.8213","0","0","1012.1"
"439771","1542397247","0","119","67","101.54","100","28.81","0","0","27.75","17","53","30.03","0.784314","14","48","9","53","15.2917","0","0","1012"
"439772","1542397248","0","119","67","101.54","100","28.84","0","0","27.63","17","53","30.16","0.784314","15","47","9","52","15.2917","0","0","1011.8"
"439773","1542397249","0","119","67","101.54","100","28.84","0","0","27.69","17","53","30.19","0.784314","15","47","9","51","15.7927","0","0","1012"
"439774","1542397250","0","119","67","101.54","100","28.84","0","0","27.81","17","53","30.13","0.784314","15","47","9","50","15.2917","0","0","1012.3"
"439775","1542397251","0","119","67","101.54","100","28.84","0","0","27.75","17","53","30.09","0.784314","15","47","1","51","14.8213","0","0","1012"
"439776","1542397252","0","119","67","101.54","100","28.84","0","0","27.75","17","53","30.09","0.784314","15","47","1","52","15.7927","0","0","1012.1"
"439777","1542397253","0","119","67","100.079","100","28.84","0","0","27.81","17","53","30.09","0.784314","15","47","1","52","15.8533","0","0","1012.3"
"439778","1542397254","0","119","67","100.079","100","28.84","0","0","27.81","17","53","30.06","0.784314","15","47","1","53","15.2917","0","0","1012.2"
"439779","1542397255","0","119","67","100.079","100","28.84","0","0","27.69","17","53","30.03","0.784314","15","47","1","54","15.2217","0","0","1012"
"439780","1542397256","0","119","67","100.079","100","28.84","0","0","27.88","17","53","30.03","0.784314","15","47","1","55","14.7577","0","0","1012.3"
"439781","1542397257","0","119","67","100.079","100","28.84","0","0","27.81","17","53","30","0.784314","15","47","1","55","15.2917","0","0","1012.2"
"439782","1542397258","0","119","67","100.079","100","28.84","0","0","27.81","17","53","30","0.784314","15","47","1","56","15.8533","0","0","1012.2"
"439783","1542397259","0","119","67","100.079","100","28.88","0","0","27.88","17","53","30.19","0.784314","15","47","1","57","15.7927","0","0","1012.4"
"439784","1542397260","0","119","67","65.7491","100","28.88","0","0","27.81","17","53","30.16","0.784314","15","47","1","58","14.8213","0","0","1012.3"
"439785","1542397261","0","119","67","31.4067","100","28.88","0","0","27.81","16","53","30.13","0.784314","15","47","1","58","15.2917","0","0","1012.3"
"439786","1542397262","0","119","67","31.4067","100","28.88","0","0","27.81","16","53","30.13","0.784314","15","47","1","59","14.8713","0","0","1012.1"
"439787","1542397263","0","119","67","31.4067","100","28.88","0","0","27.81","16","53","30.09","0.784314","15","47","1","60","15.2917","0","0","1012.1"
"439788","1542397264","0","119","67","31.4067","100","28.88","0","0","27.81","16","53","30.09","0.784314","15","47","1","60","15.3467","0","0","1012.1"
"439789","1542397265","0","119","67","31.4067","100","28.88","0","0","27.69","16","53","30.06","2.35294","15","47","1","61","14.7577","0","0","1011.7"
"439790","1542397266","0","119","67","31.4067","100","28.88","0","0","27.69","16","53","30.06","1.56863","15","47","1","62","14.7577","0","0","1011.9"
"439791","1542397267","0","119","67","31.4067","100","28.88","0","0","27.69","16","53","30.06","0.784314","15","46","1","62","15.3467","0","0","1011.8"
"439792","1542397268","0","119","67","31.4067","100","28.88","0","0","27.75","16","53","30.03","0.784314","15","46","1","63","15.2917","0","0","1012.1"
"439793","1542397269","0","119","67","31.4067","100","28.91","0","0","27.63","16","53","30.22","0.784314","15","46","1","64","15.3467","0","0","1011.6"
"439794","1542397270","0","119","67","31.4067","100","28.91","0","0","27.94","16","53","30.22","1.56863","15","46","1","64","14.3787","0","0","1012.6"
"439795","1542397271","0","120","67","31.4067","100","28.91","0","0","27.75","16","53","30.19","5.4902","15","46","1","65","14.8213","0","0","1012"
"439796","1542397272","0","120","67","31.4067","100","28.91","0","0","27.88","16","53","30.19","7.84314","15","46","1","65","14.8713","0","0","1012.3"
"439797","1542397273","0","120","67","31.4067","100","28.91","0","0","27.81","16","53","30.16","0.784314","15","46","1","64","15.2917","0","0","1012.1"
"439798","1542397274","0","120","67","31.4067","100","28.91","0","0","27.88","16","53","30.13","0.784314","16","46","1","63","15.3467","0","0","1012.2"
"439799","1542397275","0","121","67","31.4067","100","28.91","0","0","28","16","53","30.16","1.17647","16","46","1","62","14.8213","0","0","1012.5"
"439800","1542397276","0","121","67","31.4067","100","28.91","0","0","27.88","16","53","30.09","0.784314","16","46","1","61","14.8213","0","0","1012.2"
"439801","1542397277","0","122","67","31.4067","100","28.91","0","0","27.81","16","53","30.09","0.784314","16","46","1","60","14.4247","0","0","1012.1"
"439802","1542397278","0","122","67","31.4067","100","28.91","0","0","27.81","16","53","30.09","0.784314","16","46","1","59","15.3467","0","0","1012"
"439803","1542397279","0","122","67","31.4067","100","28.91","0","0","27.94","16","53","30.09","1.17647","16","46","1","58","15.3467","0","0","1012.4"
"439804","1542397280","0","121","67","31.4067","100","28.91","0","0","27.81","16","53","30.13","1.17647","16","46","1","57","14.8213","0","0","1012"
"439805","1542397281","0","121","67","31.4067","100","28.94","0","0","27.94","16","53","30.31","1.17647","16","46","1","56","14.8213","0","0","1012.3"
"439806","1542397282","0","121","67","31.4067","100","28.94","0","0","27.81","15","53","30.25","1.17647","16","46","1","55","14.8713","0","0","1012"
"439807","1542397283","0","120","67","31.4067","100","28.94","0","0","27.88","15","53","30.22","1.17647","16","46","1","54","15.2917","0","0","1012.1"
"439808","1542397284","0","120","67","31.4067","100","28.94","0","0","27.75","15","53","30.19","1.17647","16","46","1","53","15.3467","0","0","1012"
"439809","1542397285","0","120","67","31.4067","100","28.94","0","0","27.81","15","53","30.16","0.784314","17","46","1","53","14.8213","0","0","1012.1"
"439810","1542397286","0","120","67","31.4067","100","28.94","0","0","27.88","15","53","30.16","1.17647","17","46","1","52","14.8713","0","0","1012.2"
"439811","1542397287","0","120","67","31.4067","100","28.94","0","0","27.88","15","53","30.19","1.17647","17","46","1","53","14.8213","0","0","1012.1"
"439812","1542397288","0","120","67","31.4067","100","28.94","0","0","27.81","15","53","30.16","0.784314","17","46","1","53","15.3467","0","0","1012"
"439813","1542397289","0","120","67","31.4067","100","28.94","0","0","27.81","15","53","30.16","0.784314","17","46","1","54","15.3863","0","0","1011.9"
"439814","1542397290","0","112","54","31.4067","100","28.94","0","0","27.88","15","53","30.13","0.784314","17","46","1","55","14.8213","0","0","1012.1"
"439815","1542397291","0","112","54","31.4067","100","28.97","0","0","27.88","15","53","30.28","4.70588","17","46","1","56","14.8213","0","0","1012.2"
"439816","1542397292","0","112","54","31.4067","100","28.94","0","0","27.88","15","53","30.16","2.35294","17","46","1","56","14.8213","0","0","1012.1"
"439817","1542397293","0","112","54","31.4067","100","28.97","0","0","27.81","15","53","30.25","1.56863","18","46","1","57","15.2917","0","0","1011.9"
"439818","1542397294","0","112","54","31.4067","100","28.97","0","0","27.81","15","53","30.25","1.96078","19","46","1","58","15.3467","0","0","1011.9"
"439819","1542397295","0","112","54","31.4067","100","28.97","0","0","27.81","15","53","30.22","1.56863","19","46","1","58","14.4247","0","0","1012"
"439820","1542397296","0","112","54","31.4067","100","28.97","0","0","27.88","15","53","30.22","1.17647","19","46","1","59","14.8713","0","0","1012.1"
"439821","1542397297","0","113","54","31.4067","100","28.97","0","0","27.81","15","53","30.19","1.17647","19","46","1","60","14.8713","0","0","1011.9"
"439822","1542397298","0","113","54","31.4067","100","28.97","0","0","27.88","15","53","30.19","1.96078","19","46","1","61","15.3467","0","0","1012"
"439823","1542397299","0","113","54","31.4067","100","28.97","0","0","27.94","16","53","30.22","1.17647","19","46","1","61","15.3863","0","0","1012.2"
"439824","1542397300","0","113","54","31.4067","100","28.97","0","0","27.81","16","53","30.19","1.96078","19","46","1","62","14.8213","0","0","1012"
"439825","1542397301","0","113","54","31.4067","100","28.97","0","0","28","16","53","30.22","1.56863","19","46","1","62","14.3787","0","0","1012.2"
"439826","1542397302","0","113","54","31.4067","100","28.97","0","0","27.94","16","53","30.22","1.17647","21","46","1","63","14.3787","0","0","1012.3"
"439827","1542397303","0","113","54","31.4067","100","29","0","0","27.94","16","53","30.34","2.35294","21","46","1","64","15.3467","0","0","1012.1"
"439828","1542397304","0","113","54","31.4067","100","29","0","0","27.81","15","53","30.38","6.27451","21","46","1","64","14.8713","0","0","1011.9"
"439829","1542397305","0","114","54","31.4067","100","29","0","0","27.94","15","53","30.34","7.84314","21","46","1","63","14.8713","0","0","1012.3"
"439830","1542397306","0","114","54","31.4067","100","29","0","0","27.94","16","53","30.31","5.4902","21","46","1","62","14.4247","0","0","1012.2"
"439831","1542397307","0","114","54","31.4067","100","29","0","0","28","16","53","30.28","3.52941","18","46","1","61","14.4247","0","0","1012.3"
"439832","1542397308","0","114","54","31.4067","100","29","0","0","28","16","53","30.25","1.96078","18","46","1","60","14.8713","0","0","1012.4"
"439833","1542397309","0","115","54","31.4067","100","29","0","0","28","16","53","30.25","1.56863","18","48","1","59","14.8713","0","0","1012.5"
"439834","1542397310","0","116","54","31.4067","100","29","0","0","28","16","53","30.19","1.96078","18","48","1","58","14.4247","0","0","1012.2"
"439835","1542397311","0","116","54","31.4067","100","29","0","0","28","16","53","30.19","1.17647","18","48","1","57","14.4247","0","0","1012.4"
"439836","1542397312","0","116","54","31.4067","100","29","0","0","28.13","16","53","30.22","0.784314","18","48","1","56","14.9077","0","0","1012.6"
"439837","1542397313","0","116","54","31.4067","100","29","0","0","27.94","16","53","30.22","0.784314","18","48","1","55","15.3863","0","0","1012"
"439838","1542397314","0","114","70","31.4067","100","29","0","0","27.81","16","53","30.25","0.784314","18","48","1","54","15.3863","0","0","1011.8"
"439839","1542397315","0","114","70","31.4067","100","29.03","0","0","27.94","16","53","30.44","2.7451","16","48","1","53","14.3787","0","0","1012.3"
"439840","1542397316","0","114","70","31.4067","100","29.03","0","0","27.94","16","53","30.41","5.4902","17","48","1","53","14.4247","0","0","1012.1"
"439841","1542397317","0","113","70","31.4067","100","29.03","0","0","28","16","53","30.34","1.56863","17","48","1","52","14.4573","0","0","1012.2"
"439842","1542397318","0","112","70","31.4067","100","29.03","0","0","28","16","53","30.31","1.17647","17","48","1","51","14.9077","0","0","1012.2"
"439843","1542397319","0","112","70","31.4067","100","29.03","0","0","27.94","16","53","30.31","1.17647","17","48","1","50","14.8713","0","0","1012.1"
"439844","1542397320","0","113","70","31.4067","100","29.03","0","0","28.13","16","53","30.28","1.56863","17","48","9","50","14.4247","0","0","1012.6"
"439845","1542397321","0","113","70","31.4067","100","29.03","0","0","27.94","16","53","30.28","1.96078","17","48","9","50","14.3787","0","0","1012.2"
"439846","1542397322","0","113","70","31.4067","100","29.03","0","0","28","16","53","30.25","1.96078","16","48","9","51","14.8213","0","0","1012.1"
"439847","1542397323","0","113","70","31.4067","100","29.03","0","0","28.06","16","53","30.25","1.17647","16","48","9","52","14.4247","0","0","1012.3"
"439848","1542397324","0","112","70","31.4067","100","29.03","0","0","27.81","16","53","30.22","0.784314","16","48","9","53","14.8713","0","0","1011.7"
"439849","1542397325","0","112","70","31.4067","100","29.06","0","0","28","16","53","30.34","0.784314","16","48","9","54","14.4247","0","0","1012"
"439850","1542397326","0","112","70","31.4067","100","29.06","0","0","28","16","53","30.41","0.784314","16","48","9","54","14.8713","0","0","1012.3"
"439851","1542397327","0","112","70","31.4067","100","29.06","0","0","27.94","17","53","30.31","1.56863","18","50","9","53","14.4247","0","0","1012"
"439852","1542397328","0","112","70","31.4067","100","29.06","0","0","28.13","17","53","30.28","3.92157","18","50","9","53","14.9077","0","0","1012.5"
"439853","1542397329","0","112","70","60.2755","100","29.06","0","0","28","17","53","30.25","3.13725","18","50","9","52","14.8713","0","0","1012.2"
"439854","1542397330","0","112","70","89.1276","100","29.06","0","0","28.13","17","53","30.28","1.17647","18","50","9","51","14.4247","0","0","1012.4"
"439855","1542397331","0","112","70","89.1276","100","29.06","0","0","27.94","17","53","30.25","2.35294","18","50","9","50","14.4247","0","0","1011.9"
"439856","1542397332","0","112","70","89.1276","100","29.06","0","0","27.94","17","53","30.25","2.7451","18","50","9","51","14.4247","0","0","1011.8"
"439857","1542397333","0","112","70","89.1276","100","29.06","0","0","28","17","53","30.22","1.17647","18","50","9","52","14.9077","0","0","1012.1"
"439858","1542397334","0","113","70","89.1276","100","29.06","0","0","28","17","53","30.25","1.17647","18","50","9","52","15.3863","0","0","1012.2"
"439859","1542397335","0","113","70","89.1276","100","29.09","0","0","27.94","17","53","30.47","1.17647","18","50","9","53","14.4247","0","0","1011.8"
"439860","1542397336","0","113","70","89.1276","100","29.09","0","0","28.13","17","53","30.41","1.17647","18","50","9","54","14.0037","0","0","1012.4"
"439861","1542397337","0","113","70","89.1276","100","29.09","0","0","28","17","53","30.34","0.784314","17","51","9","55","14.8713","0","0","1012.1"
"439862","1542397338","0","113","70","89.1276","100","29.09","0","0","28","17","53","30.31","1.17647","17","51","9","54","14.8713","0","0","1012"
"439863","1542397339","0","113","70","90.4282","100","29.09","0","0","28.06","17","53","30.28","1.17647","17","51","9","53","14.8713","0","0","1012.2"
"439864","1542397340","0","113","70","90.4282","100","29.09","0","0","28.06","17","53","30.28","1.17647","17","51","9","52","14.4247","0","0","1012.2"
"439865","1542397341","0","113","70","90.4282","100","29.09","0","0","28.13","17","53","30.28","1.56863","17","51","9","51","14.0037","0","0","1012.4"
"439866","1542397342","0","112","70","89.1276","100","29.09","0","0","28.06","17","53","30.28","1.17647","17","51","9","50","14.4573","0","0","1012.2"
"439867","1542397343","0","112","70","89.1276","100","29.09","0","0","28","17","53","30.25","0.784314","17","51","1","50","14.9077","0","0","1012"
"439868","1542397344","0","112","70","89.1276","100","29.13","0","0","27.94","17","53","30.41","1.56863","17","51","1","50","14.9293","0","0","1011.9"
"439869","1542397345","0","112","70","89.1276","100","29.13","0","0","28.13","17","53","30.47","1.56863","17","51","1","51","14.0037","0","0","1012.2"
"439870","1542397346","0","112","70","89.1276","100","29.13","0","0","28","17","53","30.44","1.17647","19","52","1","52","14.0337","0","0","1012"
"439871","1542397347","0","112","70","89.1276","100","29.13","0","0","28.13","18","53","30.41","1.17647","19","52","1","53","14.4773","0","0","1012.2"
"439872","1542397348","0","112","70","89.1276","100","29.13","0","0","28","18","53","30.41","0.784314","20","52","1","54","14.4573","0","0","1011.9"
"439873","1542397349","0","112","70","89.1276","100","29.13","0","0","28.06","18","53","30.38","1.17647","20","52","1","54","14.9077","0","0","1012.1"
"439874","1542397350","0","112","70","89.1276","100","29.13","0","0","28.06","18","53","30.38","1.17647","20","52","1","55","14.4573","0","0","1012.1"
"439875","1542397351","0","112","70","89.1276","100","29.13","0","0","28.19","18","53","30.34","1.17647","21","52","1","56","14.4247","0","0","1012.3"
"439876","1542397352","0","112","70","60.2755","100","29.13","0","0","28.13","18","53","30.38","1.17647","21","52","1","57","14.4573","0","0","1012.1"
"439877","1542397353","0","112","70","31.4067","100","29.13","0","0","28.06","18","53","30.38","0.784314","21","52","1","57","14.8713","0","0","1012.1"
"439878","1542397354","0","111","70","31.4067","100","29.13","0","0","28.06","18","53","30.41","0.784314","21","52","1","58","14.4573","0","0","1012.1"
"439879","1542397355","0","111","70","31.4067","100","29.16","0","0","28.19","18","53","30.5","0.784314","21","52","1","59","14.0337","0","0","1012.3"
"439880","1542397356","0","111","70","31.4067","100","29.16","0","0","28.19","18","53","30.47","0.784314","21","52","1","59","14.0337","0","0","1012.3"
"439881","1542397357","0","111","70","31.4067","100","29.16","0","0","28.13","18","53","30.41","0.784314","21","52","1","60","14.4573","0","0","1012.3"
"439882","1542397358","0","111","70","31.4067","100","29.16","0","0","28","18","53","30.41","3.13725","21","52","1","61","14.9077","0","0","1011.9"
"439883","1542397359","0","111","70","31.4067","100","29.16","0","0","28","18","53","30.44","1.56863","21","52","1","61","14.4773","0","0","1011.7"
"439884","1542397360","0","111","70","31.4067","100","29.16","0","0","28.06","18","53","30.44","1.56863","21","52","1","62","14.0337","0","0","1012.1"
