"counter","timestamp","perfusion_index","heart_rate","hr_quality","energy_expenditure","ee_quality","local_temperature","steps_per_minute","blood_pulse_wave","barometer_temperature","heart_rate_variability","hrv_quality","object_temperature","motion_activity","respiration_rate","rr_quality","activity_classification","ac_quality","gsr_electrode","SpO2","SpO2_quality","barometer_pressure"
"436339","1542325183","0.24","56","61","20.044","100","30.38","0","1.72","29.5","123","53","31.59","0.784314","13","73","9","88","10.1163","0","0","1009.3"
"436340","1542325184","0.24","56","81","20.044","100","30.38","0","1.72","29.38","123","53","31.66","1.17647","13","73","9","88","10.1163","0","0","1008.7"
"436341","1542325185","0.24","55","69","20.044","100","30.38","0","1.66","29.44","123","53","31.63","0.784314","14","73","9","88","10.328","0","0","1008.9"
"436342","1542325186","0.24","54","51","20.044","100","30.38","0","1.66","29.44","123","53","31.66","0.784314","14","73","9","88","10.5483","0","0","1008.9"
"436343","1542325187","0.24","55","51","20.044","100","30.38","0","1.72","29.5","123","53","31.63","0.784314","14","73","9","89","10.39","0","0","1009.2"
"436344","1542325188","0.24","50","63","20.044","100","30.38","0","1.76","29.5","122","53","31.63","1.17647","14","73","9","89","10.328","0","0","1009.2"
"436345","1542325189","0.24","47","53","20.044","100","30.38","0","1.76","29.31","122","53","31.59","0.784314","14","73","9","89","10.39","0","0","1008.6"
"436346","1542325190","0.24","49","53","20.044","100","30.41","0","1.76","29.31","124","53","31.72","0.784314","14","73","9","89","10.328","0","0","1008.7"
"436347","1542325191","0.24","48","68","20.044","100","30.41","0","1.88","29.44","123","53","31.75","0.784314","14","73","9","88","10.5483","0","0","1009"
"436348","1542325192","0.24","49","71","20.044","100","30.41","0","1.76","29.5","123","53","31.75","0.784314","14","73","9","86","10.328","0","0","1009.3"
"436349","1542325193","0.24","50","76","20.044","100","30.41","0","1.76","29.44","123","53","31.69","0.784314","14","73","9","85","10.328","0","0","1009.1"
"436350","1542325194","0.24","48","71","20.044","100","30.41","0","1.76","29.44","122","53","31.66","0.784314","14","73","9","83","10.1163","0","0","1009"
"436351","1542325195","0.24","53","72","20.044","100","30.41","0","1.76","29.38","122","53","31.66","0.784314","14","73","9","82","10.328","0","0","1008.8"
"436352","1542325196","0.24","60","73","20.044","100","30.41","0","1.76","29.31","121","53","31.66","0.784314","14","73","9","81","10.5483","0","0","1008.6"
"436353","1542325197","0.24","59","92","20.044","100","30.41","0","1.76","29.44","122","53","31.66","0.784314","14","73","9","79","10.4783","0","0","1008.9"
"436354","1542325198","0.24","58","96","20.044","100","30.41","0","1.76","29.5","122","53","31.66","0.784314","14","73","9","78","10.2623","0","0","1009"
"436355","1542325199","0.24","57","67","20.044","100","30.41","0","1.7","29.44","122","53","31.63","0.784314","14","73","9","77","10.1163","0","0","1009.1"
"436356","1542325200","0.24","58","95","20.044","100","30.41","0","1.7","29.38","122","53","31.63","2.7451","13","72","9","75","10.328","0","0","1008.9"
"436357","1542325201","0.24","58","94","20.044","100","30.41","0","1.76","29.5","121","53","31.63","1.96078","13","73","9","74","10.4783","0","0","1009.2"
"436358","1542325202","0.26","60","89","20.044","100","30.41","0","1.76","29.63","121","53","31.63","3.13725","13","73","9","75","10.328","0","0","1009.5"
"436359","1542325203","0.26","59","85","20.044","100","30.41","0","1.76","29.44","120","53","31.63","1.56863","13","73","9","75","10.1743","0","0","1009"
"436360","1542325204","0.26","59","81","20.044","100","30.41","0","1.76","29.5","120","53","31.66","1.17647","14","73","9","75","10.1163","0","0","1009.1"
"436361","1542325205","0.26","60","75","20.044","100","30.41","0","1.76","29.44","120","53","31.66","1.17647","14","73","9","76","10.0547","0","0","1009"
"436362","1542325206","0.3","56","75","20.044","100","30.44","0","1.88","29.44","120","53","31.78","0.784314","14","73","9","76","10.4783","0","0","1009"
"436363","1542325207","0.3","65","91","20.044","100","30.44","0","1.76","29.5","119","53","31.81","0.784314","14","73","9","77","10.2623","0","0","1009.1"
"436364","1542325208","0.32","63","97","20.044","100","30.44","0","1.88","29.5","119","53","31.75","1.17647","14","73","9","77","10.1163","0","0","1009.2"
"436365","1542325209","0.32","65","97","20.044","100","30.44","0","1.88","29.56","120","53","31.72","0.784314","14","72","9","77","10.1163","0","0","1009.2"
"436366","1542325210","0.32","60","89","20.044","100","30.44","0","1.88","29.25","119","53","31.69","1.17647","14","72","9","78","10.0547","0","0","1008.5"
"436367","1542325211","0.32","59","74","20.044","100","30.44","0","1.88","29.44","119","53","31.69","0.784314","14","72","9","78","10.0547","0","0","1008.9"
"436368","1542325212","0.32","59","87","20.044","100","30.44","0","1.94","29.56","119","53","31.69","0.784314","14","72","9","78","10.1163","0","0","1009.3"
"436369","1542325213","0.32","58","86","20.044","100","30.44","0","1.94","29.44","119","53","31.66","0.784314","14","72","9","79","10.1163","0","0","1008.8"
"436370","1542325214","0.32","57","84","20.044","100","30.44","0","1.88","29.5","119","53","31.63","0.784314","14","72","9","79","9.913","0","0","1008.9"
"436371","1542325215","0.32","57","76","20.044","100","30.44","0","1.76","29.56","119","53","31.63","0.784314","14","72","9","80","10.0547","0","0","1009.1"
"436372","1542325216","0.32","56","73","20.044","100","30.44","0","1.7","29.38","118","53","31.63","0.784314","14","72","9","80","10.1933","0","0","1008.6"
"436373","1542325217","0.32","56","83","20.044","100","30.44","0","1.64","29.5","118","53","31.66","0.784314","14","72","9","79","10.0547","0","0","1008.8"
"436374","1542325218","0.32","56","65","20.044","100","30.44","0","1.6","29.56","118","53","31.69","0.784314","14","72","9","77","9.98967","0","0","1009.3"
"436375","1542325219","0.32","56","82","20.044","100","30.44","0","1.6","29.56","118","53","31.69","7.84314","13","77","9","78","10.0547","0","0","1009.3"
"436376","1542325220","0.32","54","58","20.044","100","30.47","0","1.56","29.63","118","53","31.81","3.13725","13","77","9","78","9.85467","0","0","1009.4"
"436377","1542325221","0.28","53","73","20.044","100","30.47","0","1.52","29.5","118","53","31.78","1.17647","13","77","9","78","10.0547","0","0","1009"
"436378","1542325222","0.24","53","63","20.044","100","30.47","0","1.48","29.38","119","53","31.81","1.56863","13","77","9","79","10.4783","0","0","1008.7"
"436379","1542325223","0.24","57","63","20.044","100","30.47","0","1.48","29.56","119","53","31.75","1.17647","13","77","9","79","9.85467","0","0","1009.1"
"436380","1542325224","0.24","58","63","20.044","100","30.47","0","1.44","29.5","119","53","31.72","0.784314","13","77","9","79","10.0547","0","0","1008.9"
"436381","1542325225","0.24","58","63","20.044","100","30.47","0","1.44","29.44","119","53","31.75","0.784314","13","77","9","80","9.85467","0","0","1008.7"
"436382","1542325226","0.24","58","63","20.044","100","30.47","0","1.44","29.69","118","53","31.75","0.784314","13","77","9","80","10.2623","0","0","1009.5"
"436383","1542325227","0.22","58","63","20.044","100","30.47","0","1.44","29.69","118","53","31.72","0.784314","13","77","9","80","10.1933","0","0","1009.4"
"436384","1542325228","0.22","57","75","20.044","100","30.47","0","1.44","29.44","118","53","31.72","0.784314","13","77","9","81","9.85467","0","0","1008.6"
"436385","1542325229","0.22","58","89","20.044","100","30.47","0","1.48","29.63","118","53","31.72","0.784314","13","77","9","81","9.79367","0","0","1009.4"
"436386","1542325230","0.22","58","94","20.044","100","30.47","0","1.48","29.44","118","53","31.72","0.784314","13","77","9","81","9.85467","0","0","1008.8"
"436387","1542325231","0.22","58","95","20.044","100","30.47","0","1.48","29.56","117","53","31.72","0.784314","13","77","9","82","9.98967","0","0","1009.2"
"436388","1542325232","0.22","57","98","20.044","100","30.47","0","1.48","29.44","117","53","31.75","1.17647","13","77","9","82","9.98967","0","0","1008.8"
"436389","1542325233","0.22","57","62","20.044","100","30.47","0","1.48","29.44","117","53","31.75","1.17647","14","77","9","82","9.66233","0","0","1008.9"
"436390","1542325234","0.22","57","98","20.044","100","30.47","0","1.48","29.56","117","53","31.75","1.17647","14","77","9","83","9.85467","0","0","1009.2"
"436391","1542325235","0.24","57","98","20.044","100","30.5","0","1.78","29.44","117","53","31.88","0.784314","14","77","9","83","9.85467","0","0","1008.7"
"436392","1542325236","0.24","57","97","20.044","100","30.5","0","1.8","29.56","117","53","31.84","1.17647","14","77","9","82","9.98967","0","0","1009.1"
"436393","1542325237","0.24","58","96","20.044","100","30.5","0","1.82","29.56","116","53","31.88","0.784314","14","77","9","80","9.85467","0","0","1009.1"
"436394","1542325238","0.26","57","97","20.044","100","30.5","0","1.86","29.63","116","53","31.81","0.784314","15","77","9","79","9.85467","0","0","1009.2"
"436395","1542325239","0.26","57","98","20.044","100","30.5","0","2","29.44","116","53","31.78","0.784314","15","77","9","77","9.79367","0","0","1008.8"
"436396","1542325240","0.26","57","99","20.044","100","30.5","0","2","29.5","116","53","31.78","0.784314","15","77","9","76","9.85467","0","0","1008.9"
"436397","1542325241","0.28","56","100","20.044","100","30.5","0","2.26","29.56","116","53","31.75","0.784314","15","77","9","75","9.92167","0","0","1009.1"
"436398","1542325242","0.3","56","99","20.044","100","30.5","0","2.26","29.56","116","53","31.75","0.784314","15","77","9","74","9.98967","0","0","1009.2"
"436399","1542325243","0.3","56","99","20.044","100","30.5","0","2.26","29.63","116","53","31.78","3.52941","15","77","9","72","9.85467","0","0","1009.3"
"436400","1542325244","0.3","54","89","20.044","100","30.5","0","2.28","29.63","116","53","31.75","1.56863","15","77","9","71","9.85467","0","0","1009.2"
"436401","1542325245","0.3","54","88","20.044","100","30.5","0","2.26","29.44","117","53","31.75","1.56863","15","78","9","72","10.0547","0","0","1008.7"
"436402","1542325246","0.32","54","82","20.044","100","30.5","0","2.26","29.69","116","53","31.75","0.784314","15","79","9","72","9.79367","0","0","1009.4"
"436403","1542325248","0.32","54","74","20.044","100","30.5","0","2.08","29.44","116","53","31.78","0.784314","15","79","9","73","9.79367","0","0","1008.7"
"436404","1542325249","0.32","60","71","20.044","100","30.5","0","2.26","29.69","116","53","31.78","0.784314","15","79","9","73","9.60467","0","0","1009.4"
"436405","1542325250","0.32","60","76","20.044","100","30.5","0","2.26","29.56","116","53","31.75","0.784314","15","79","9","74","9.60467","0","0","1009"
"436406","1542325251","0.32","59","89","20.044","100","30.5","0","2.26","29.38","116","53","31.75","0.784314","15","79","9","74","9.72933","0","0","1008.6"
"436407","1542325252","0.32","58","93","20.044","100","30.5","0","2.28","29.63","116","53","31.75","0.784314","15","79","9","74","9.79367","0","0","1009.3"
"436408","1542325253","0.32","56","98","20.044","100","30.53","0","2.38","29.5","116","53","31.94","0.784314","15","78","9","75","9.79367","0","0","1009"
"436409","1542325254","0.32","56","97","20.044","100","30.53","0","2.38","29.44","115","53","31.91","0.784314","15","78","9","75","9.60467","0","0","1008.9"
"436410","1542325255","0.32","55","94","20.044","100","30.53","0","2.28","29.63","114","53","31.84","0.784314","16","78","9","76","9.60467","0","0","1009.1"
"436411","1542325256","0.32","56","99","20.044","100","30.53","0","2.26","29.69","114","53","31.81","0.784314","16","78","9","76","9.79367","0","0","1009.4"
"436412","1542325257","0.34","55","96","20.044","100","30.53","0","2.08","29.69","114","53","31.81","0.784314","16","78","9","77","9.92167","0","0","1009.4"
"436413","1542325258","0.34","52","87","20.044","100","30.53","0","1.94","29.63","114","53","31.78","0.784314","16","78","9","77","9.72933","0","0","1009.3"
"436414","1542325259","0.34","53","89","20.044","100","30.53","0","1.9","29.5","114","53","31.75","0.784314","16","78","9","76","9.60467","0","0","1008.9"
"436415","1542325260","0.34","53","90","20.044","100","30.53","0","1.88","29.56","114","53","31.78","0.784314","16","78","9","74","9.85467","0","0","1009"
"436416","1542325261","0.34","51","85","20.044","100","30.53","0","1.86","29.56","114","53","31.78","1.17647","16","78","9","73","9.60467","0","0","1009"
"436417","1542325262","0.36","51","87","20.044","100","30.53","0","1.86","29.56","114","53","31.75","0.784314","16","78","9","72","9.79367","0","0","1008.8"
"436418","1542325263","0.36","51","85","20.044","100","30.53","0","1.82","29.56","114","53","31.78","0.784314","16","79","9","71","9.72933","0","0","1009.1"
"436419","1542325264","0.36","51","88","20.044","100","30.53","0","1.74","29.69","114","53","31.75","0.784314","16","79","9","70","9.60467","0","0","1009.3"
"436420","1542325265","0.36","52","90","20.044","100","30.53","0","1.66","29.5","115","53","31.75","0.784314","16","79","9","68","9.60467","0","0","1008.7"
"436421","1542325266","0.36","51","89","20.044","100","30.53","0","1.62","29.69","114","53","31.78","0.784314","16","79","9","67","9.544","0","0","1009.3"
"436422","1542325267","0.38","52","92","20.044","100","30.53","0","1.62","29.56","115","53","31.78","0.784314","16","79","9","66","9.92167","0","0","1009.1"
"436423","1542325268","0.38","51","90","20.044","100","30.53","0","1.58","29.5","116","53","31.78","0.784314","15","79","9","65","9.72933","0","0","1008.9"
"436424","1542325269","0.4","51","89","20.044","100","30.56","0","1.56","29.38","116","53","31.94","0.784314","15","79","9","64","9.36533","0","0","1008.5"
"436425","1542325270","0.42","50","87","20.044","100","30.56","0","1.56","29.5","114","53","31.91","0.784314","15","79","9","63","9.60467","0","0","1008.7"
"436426","1542325271","0.44","50","88","20.044","100","30.56","0","1.56","29.63","114","53","31.88","0.784314","15","79","9","62","9.72933","0","0","1009.1"
"436427","1542325272","0.44","49","86","20.044","100","30.56","0","1.56","29.75","114","53","31.84","0.784314","15","79","9","61","9.79367","0","0","1009.4"
"436428","1542325273","0.46","51","91","20.044","100","30.56","0","1.52","29.56","114","53","31.84","0.784314","15","79","9","60","9.48067","0","0","1009"
"436429","1542325274","0.46","50","89","20.044","100","30.56","0","1.52","29.63","114","53","31.84","0.784314","15","79","9","59","9.544","0","0","1009.1"
"436430","1542325275","0.46","50","89","20.044","100","30.56","0","1.54","29.63","114","53","31.81","0.784314","15","79","9","58","9.60467","0","0","1009"
"436431","1542325276","0.46","51","93","20.044","100","30.56","0","1.52","29.5","114","53","31.81","0.784314","16","80","9","57","9.60467","0","0","1008.9"
"436432","1542325277","0.48","50","92","20.044","100","30.56","0","1.52","29.75","114","53","31.78","0.784314","16","80","9","56","9.66233","0","0","1009.5"
"436433","1542325278","0.48","50","92","20.044","100","30.56","0","1.48","29.5","114","53","31.75","1.17647","16","80","9","55","9.544","0","0","1008.8"
"436434","1542325279","0.5","50","93","20.044","100","30.56","0","1.48","29.5","114","53","31.75","1.96078","15","80","9","54","9.544","0","0","1008.7"
"436435","1542325280","0.5","51","94","20.044","100","30.56","0","1.48","29.69","114","53","31.75","0.784314","15","80","9","53","9.36533","0","0","1009.4"
"436436","1542325281","0.5","50","93","20.044","100","30.56","0","1.48","29.69","113","53","31.78","0.784314","16","80","9","52","9.544","0","0","1009.2"
"436437","1542325282","0.52","50","94","20.044","100","30.56","0","1.48","29.75","113","53","31.78","0.784314","16","80","9","51","9.48067","0","0","1009.6"
"436438","1542325283","0.52","51","95","20.044","100","30.56","0","1.54","29.69","112","53","31.78","0.784314","16","80","9","51","9.544","0","0","1009.2"
"436439","1542325284","0.52","51","95","20.044","100","30.56","0","1.54","29.63","110","53","31.81","0.784314","16","80","1","50","9.544","0","0","1008.9"
"436440","1542325285","0.52","52","100","20.044","100","30.59","0","1.54","29.69","109","53","31.88","0.784314","16","80","1","51","9.36533","0","0","1009.3"
"436441","1542325286","0.52","52","100","20.044","100","30.59","0","1.54","29.63","109","53","31.97","0.784314","16","80","1","50","9.544","0","0","1009.1"
"436442","1542325287","0.52","51","96","20.044","100","30.59","0","1.54","29.75","107","53","31.94","0.784314","16","80","1","51","9.66233","0","0","1009.3"
"436443","1542325288","0.52","49","92","20.044","100","30.59","0","1.54","29.63","107","53","31.88","0.784314","16","80","1","52","9.544","0","0","1009"
"436444","1542325289","0.52","48","88","20.044","100","30.59","0","1.56","29.56","107","53","31.88","0.784314","16","80","1","53","9.36533","0","0","1008.8"
"436445","1542325290","0.52","50","94","20.044","100","30.59","0","1.58","29.56","107","53","31.88","0.784314","16","80","1","54","9.36533","0","0","1008.8"
"436446","1542325291","0.52","51","98","20.044","100","30.59","0","1.62","29.63","107","53","31.88","0.784314","16","80","1","54","9.48067","0","0","1008.9"
"436447","1542325292","0.52","51","98","20.044","100","30.59","0","1.62","29.75","107","53","31.88","1.17647","16","80","1","55","9.544","0","0","1009.2"
"436448","1542325293","0.5","51","99","26.0155","100","30.59","0","1.62","29.63","106","53","31.84","2.35294","16","80","1","56","9.48067","0","0","1009.1"
"436449","1542325294","0.44","52","95","31.865","100","30.59","0","1.78","29.56","106","53","31.84","1.96078","16","80","1","55","9.36533","0","0","1008.9"
"436450","1542325295","0.44","53","92","31.865","100","30.59","0","1.8","29.63","107","53","31.81","1.56863","16","80","1","54","9.36533","0","0","1009"
"436451","1542325296","0.44","56","85","31.865","100","30.59","0","1.96","29.5","107","53","31.78","1.17647","16","80","1","53","9.36533","0","0","1008.7"
"436452","1542325297","0.44","57","74","31.865","100","30.59","0","1.98","29.5","106","53","31.81","1.17647","16","80","1","52","9.30567","0","0","1008.8"
"436453","1542325298","0.44","58","68","31.865","100","30.59","0","2","29.63","106","53","31.81","0.784314","15","80","1","51","9.36533","0","0","1009"
"436454","1542325299","0.44","60","69","31.865","100","30.59","0","2.02","29.69","106","53","31.81","0.784314","15","80","1","50","9.36533","0","0","1009.1"
"436455","1542325300","0.42","62","59","31.865","100","30.59","0","2.04","29.63","106","53","31.81","0.784314","15","80","9","50","9.19267","0","0","1009"
"436456","1542325301","0.42","62","66","31.865","100","30.63","0","2.12","29.75","106","53","31.91","0.784314","15","80","9","51","9.30567","0","0","1009.3"
"436457","1542325302","0.42","55","66","31.865","100","30.63","0","2.28","29.63","106","53","31.94","1.17647","15","80","9","52","9.48067","0","0","1008.9"
"436458","1542325303","0.4","66","53","31.865","100","30.63","0","2.28","29.63","106","53","31.88","0.784314","15","80","9","53","9.36533","0","0","1008.8"
"436459","1542325304","0.4","52","68","31.865","100","30.63","0","2.28","29.63","106","53","31.88","1.56863","15","80","9","54","9.30567","0","0","1009"
"436460","1542325305","0.38","54","67","31.865","100","30.63","0","2.24","29.81","105","53","31.88","1.17647","15","80","9","54","9.19267","0","0","1009.4"
"436461","1542325306","0.36","61","85","31.865","100","30.63","0","2.12","29.69","105","53","31.91","0.784314","15","80","9","55","9.30567","0","0","1009.2"
"436462","1542325307","0.32","63","77","31.865","100","30.63","0","2.02","29.69","105","53","31.88","0.784314","15","80","9","56","9.48067","0","0","1009"
"436463","1542325308","0.3","63","76","31.865","100","30.63","0","2.02","29.75","105","53","31.88","0.784314","15","80","9","57","9.36533","0","0","1009.2"
"436464","1542325309","0.28","65","74","26.0155","100","30.63","0","2","29.63","104","53","31.88","0.784314","15","80","9","57","9.30567","0","0","1008.8"
"436465","1542325310","0.24","58","56","20.044","100","30.63","0","1.96","29.81","105","53","31.84","1.17647","15","80","9","58","9.13633","0","0","1009.5"
"436466","1542325311","0.24","58","58","20.044","100","30.63","0","1.96","29.63","106","53","31.84","1.17647","15","80","9","59","9.13633","0","0","1008.8"
"436467","1542325312","0.2","62","58","20.044","100","30.63","0","1.8","29.69","106","53","31.81","1.96078","15","80","9","59","9.30567","0","0","1009"
"436468","1542325313","0.2","57","56","20.044","100","30.63","0","1.72","29.75","106","53","31.88","1.17647","15","80","9","60","9.24333","0","0","1009.2"
"436469","1542325314","0.2","60","56","20.044","100","30.63","0","1.68","29.69","105","53","31.81","1.56863","15","80","9","61","8.97267","0","0","1009.1"
"436470","1542325315","0.2","61","82","20.044","100","30.63","0","1.64","29.63","105","53","31.84","1.56863","15","80","9","61","9.13633","0","0","1008.8"
"436471","1542325316","0.2","66","97","20.044","100","30.66","0","1.64","29.69","105","53","32.06","1.56863","15","80","9","62","9.13633","0","0","1009.1"
"436472","1542325317","0.2","67","94","20.044","100","30.66","0","1.62","29.69","104","53","32.06","1.96078","15","80","9","63","9.415","0","0","1009"
"436473","1542325318","0.2","68","87","20.044","100","30.66","0","1.62","29.81","105","53","32","3.13725","14","79","9","63","9.30567","0","0","1009.4"
"436474","1542325319","0.2","68","87","20.044","100","30.66","0","1.4","29.63","105","53","31.94","1.96078","14","79","9","64","9.13633","0","0","1008.9"
"436475","1542325320","0.2","66","93","20.044","100","30.66","0","1.4","29.63","104","53","31.91","2.35294","14","79","9","65","9.13633","0","0","1008.7"
"436476","1542325321","0.2","63","90","20.044","100","30.66","0","1.4","29.69","102","53","31.91","2.35294","13","79","9","65","9.13633","0","0","1008.9"
"436477","1542325322","0.2","61","84","20.044","100","30.66","0","1.4","29.69","101","53","31.88","1.56863","13","79","9","66","9.24333","0","0","1008.9"
"436478","1542325323","0.2","62","74","20.044","100","30.66","0","1.36","29.63","101","53","31.88","1.17647","13","79","9","66","9.30567","0","0","1008.8"
"436479","1542325324","0.2","63","75","20.044","100","30.66","0","1.34","29.75","100","53","31.84","1.17647","13","79","9","67","9.13633","0","0","1009.1"
"436480","1542325325","0.2","60","81","20.044","100","30.66","0","1.34","29.81","100","53","31.88","0.784314","13","79","9","67","8.97267","0","0","1009.3"
"436481","1542325326","0.2","59","79","20.044","100","30.66","0","1.34","29.88","100","53","31.88","0.784314","13","79","9","68","9.30567","0","0","1009.5"
"436482","1542325327","0.2","59","81","20.044","100","30.66","0","1.34","29.69","100","53","31.88","1.17647","14","78","9","68","9.07733","0","0","1009"
"436483","1542325328","0.2","56","68","20.044","100","30.66","0","1.34","29.63","103","53","31.91","0.784314","14","78","9","69","9.07733","0","0","1008.6"
"436484","1542325329","0.2","60","68","20.044","100","30.66","0","1.32","29.56","103","53","31.88","0.784314","14","78","9","70","9.13633","0","0","1008.7"
"436485","1542325330","0.2","60","68","20.044","100","30.66","0","1.34","29.81","103","53","31.91","0.784314","14","78","9","70","8.91667","0","0","1009.2"
"436486","1542325331","0.2","70","76","20.044","100","30.69","0","1.34","29.69","103","53","32.03","0.784314","14","78","9","71","9.13633","0","0","1009"
"436487","1542325332","0.2","69","81","20.044","100","30.69","0","1.34","29.69","103","53","32.06","0.784314","14","78","9","71","9.24333","0","0","1008.8"
"436488","1542325333","0.2","71","70","20.044","100","30.69","0","1.4","29.75","103","53","31.97","0.784314","14","78","9","72","9.30567","0","0","1009"
"436489","1542325334","0.2","72","69","20.044","100","30.69","0","1.56","29.88","104","53","31.97","1.17647","15","76","9","72","8.91667","0","0","1009.4"
"436490","1542325335","0.2","70","69","20.044","100","30.69","0","1.66","29.75","104","53","31.97","0.784314","15","76","9","72","8.91667","0","0","1009"
"436491","1542325336","0.2","70","69","20.044","100","30.69","0","1.56","29.69","103","53","31.94","0.784314","15","76","9","73","9.07733","0","0","1008.8"
"436492","1542325337","0.2","70","69","20.044","100","30.69","0","1.66","29.69","103","53","31.94","0.784314","15","76","9","73","9.30567","0","0","1008.7"
"436493","1542325338","0.2","69","69","20.044","100","30.69","0","1.56","29.75","103","53","31.97","0.784314","15","78","9","74","9.24333","0","0","1009"
"436494","1542325339","0.2","69","69","20.044","100","30.69","0","1.66","29.69","103","53","31.97","0.784314","15","78","9","74","8.91667","0","0","1008.7"
"436495","1542325340","0.2","69","69","21.8642","100","30.69","0","1.56","29.75","102","53","31.91","0.784314","15","78","9","75","8.76167","0","0","1008.9"
"436496","1542325341","0.22","69","69","24.1977","100","30.69","0","1.66","29.63","102","53","31.94","0.784314","15","78","9","73","9.07733","0","0","1008.7"
"436497","1542325342","0.22","69","69","24.5508","100","30.69","0","1.66","29.81","103","53","31.94","0.784314","15","77","9","72","9.07733","0","0","1009.1"
"436498","1542325343","0.22","69","69","24.5508","100","30.69","0","1.82","29.81","102","53","31.94","0.784314","15","77","9","71","9.24333","0","0","1009"
"436499","1542325344","0.22","52","57","24.5508","100","30.69","0","1.82","29.75","102","53","31.91","0.784314","15","74","9","70","8.81433","0","0","1008.8"
"436500","1542325345","0.22","54","65","24.5508","100","30.69","0","1.66","29.75","103","53","31.91","0.784314","15","72","9","69","8.91667","0","0","1008.9"
"436501","1542325346","0.22","57","74","24.5508","100","30.69","0","1.7","29.75","105","53","31.94","0.784314","15","72","9","68","8.91667","0","0","1008.9"
"436502","1542325347","0.22","55","54","24.5508","100","30.69","0","1.7","29.75","105","53","31.94","0.784314","15","72","9","66","9.07733","0","0","1008.8"
"436503","1542325348","0.28","56","76","24.5508","100","30.69","0","1.7","29.75","105","53","31.94","0.784314","15","72","9","65","9.07733","0","0","1008.7"
"436504","1542325349","0.28","57","80","24.5508","100","30.72","0","1.66","29.81","105","53","32.13","0.784314","15","72","9","64","8.91667","0","0","1009.1"
"436505","1542325350","0.32","59","87","24.5508","100","30.72","0","1.66","29.56","105","53","32.09","0.784314","15","72","9","63","8.91667","0","0","1008.4"
"436506","1542325351","0.36","59","86","24.1977","100","30.72","0","1.56","29.69","105","53","32.06","1.17647","15","72","9","62","8.91667","0","0","1008.7"
"436507","1542325352","0.4","58","69","24.1977","100","30.72","0","1.52","29.88","105","53","32","0.784314","15","72","9","61","9.07733","0","0","1009.2"
"436508","1542325353","0.4","59","85","22.1833","100","30.72","0","1.4","29.75","104","53","31.97","0.784314","15","72","9","60","9.07733","0","0","1008.9"
"436509","1542325354","0.44","59","80","20.044","100","30.72","0","1.4","29.75","99","53","31.97","0.784314","15","72","9","59","8.91667","0","0","1008.9"
"436510","1542325355","0.44","57","77","20.044","100","30.72","0","1.38","29.75","99","53","31.97","0.784314","15","72","9","58","8.76167","0","0","1009"
"436511","1542325356","0.44","56","77","20.044","100","30.72","0","1.38","29.75","99","53","31.97","0.784314","15","72","9","57","8.859","0","0","1008.8"
"436512","1542325357","0.42","56","56","20.044","100","30.72","0","1.34","29.69","99","53","31.94","0.784314","14","71","9","56","9.01633","0","0","1008.5"
"436513","1542325358","0.42","55","63","20.044","100","30.72","0","1.34","29.75","100","53","31.94","0.784314","14","71","9","55","9.07733","0","0","1008.9"
"436514","1542325359","0.4","56","56","20.044","100","30.72","0","1.28","29.88","100","53","31.94","0.784314","15","71","9","54","8.859","0","0","1009.1"
"436515","1542325360","0.4","55","79","20.044","100","30.72","0","1.28","29.88","100","53","31.94","0.784314","15","71","9","53","8.76167","0","0","1008.9"
"436516","1542325361","0.4","54","71","20.044","100","30.72","0","1.28","29.75","100","53","31.94","0.784314","15","70","9","52","8.859","0","0","1008.9"
"436517","1542325362","0.4","52","74","20.044","100","30.72","0","1.28","29.69","100","53","31.94","0.784314","15","70","9","52","9.01633","0","0","1008.7"
"436518","1542325363","0.4","54","66","20.044","100","30.72","0","1.28","29.81","99","53","31.97","0.784314","15","70","9","51","8.91667","0","0","1009"
"436519","1542325364","0.4","53","80","20.044","100","30.72","0","1.28","29.88","99","53","31.97","0.784314","15","70","1","50","8.70667","0","0","1009.2"
"436520","1542325365","0.4","51","76","20.044","100","30.72","0","1.28","29.69","99","53","32","0.784314","15","70","1","51","8.81433","0","0","1008.7"
"436521","1542325366","0.4","53","83","20.044","100","30.75","0","1.28","29.81","99","53","32.16","0.784314","15","70","1","52","8.91667","0","0","1008.9"
"436522","1542325367","0.4","51","65","20.044","100","30.75","0","1.28","29.88","99","53","32.09","0.784314","15","70","1","53","8.859","0","0","1009.2"
"436523","1542325368","0.38","52","62","20.044","100","30.75","0","1.28","29.81","101","53","32.03","0.784314","15","70","1","53","8.79933","0","0","1008.8"
"436524","1542325369","0.38","51","67","20.044","100","30.75","0","1.28","29.81","101","53","32.03","0.784314","15","70","1","54","8.559","0","0","1008.9"
"436525","1542325370","0.38","51","65","20.044","100","30.75","0","1.28","29.88","101","53","32.03","0.784314","15","70","1","55","8.70667","0","0","1009.1"
"436526","1542325371","0.38","50","76","20.044","100","30.75","0","1.28","29.69","101","53","32","0.784314","14","70","1","56","8.70667","0","0","1008.5"
"436527","1542325372","0.36","50","79","20.044","100","30.75","0","1.28","29.75","99","53","32","0.784314","14","70","1","56","8.859","0","0","1008.6"
"436528","1542325373","0.36","50","80","26.0155","100","30.75","0","1.28","29.69","98","53","32","0.784314","14","70","1","57","8.859","0","0","1008.6"
